SR_NUM_1,SR_NUM_2,SITE_NAME_COMPARISON_SCORE,STATE_COMPARISON_SCORE,CITY_COMPARISON_SCORE,POSTAL_CODE_COMPARISON_SCORE,CONCAT_ADDRESS_COMPARISON_SCORE,NUM_OF_MATCHES_FOUND,COUNTRY
12499,12273,1,1,1,1,3,7,Canada
22800,12273,1,1,1,1,3,7,Canada
22916,12273,1,1,1,1,3,7,Canada
12937,12273,1,1,1,0,3,6,Canada
12685,12273,1,1,1,1,0,4,Canada
25470,8215,1,1,1,1,3,7,Canada
19145,12321,1,1,1,1,3,7,Canada
31412,12358,1,1,1,1,0,4,Canada
30138,12273,1,1,1,1,3,7,Canada
13032,336,1,1,1,1,3,7,Canada
34133,336,1,1,1,1,3,7,Canada
34568,336,1,1,1,1,3,7,Canada
23906,336,0,1,1,1,3,6,Canada
13143,12813,1,1,1,1,3,7,Canada
15474,12813,1,1,1,1,3,7,Canada
31233,12813,1,1,1,1,3,7,Canada
15526,12813,1,1,0,0,3,5,Canada
14834,12813,1,1,1,1,0,4,Canada
16355,12813,1,1,1,1,0,4,Canada
17618,12813,1,1,1,1,0,4,Canada
29950,12813,1,1,1,1,0,4,Canada
32034,12813,1,1,1,1,0,4,Canada
23985,12815,1,1,1,1,3,7,Canada
13378,12815,1,1,1,0,3,6,Canada
22915,8215,1,1,1,1,3,7,Canada
33879,8215,1,1,1,1,3,7,Canada
35495,8215,1,1,1,1,3,7,Canada
29630,8215,0,0,1,0,3,4,Canada
21980,8215,1,1,1,1,3,7,Canada
16318,12940,1,1,1,1,3,7,Canada
13172,12940,0,1,1,0,3,5,Canada
16724,13047,1,1,1,1,0,4,Canada
25533,13176,0,1,1,1,3,6,Canada
15326,13183,1,1,1,1,3,7,Canada
13650,9244,1,1,1,1,3,7,Canada
16688,13349,1,1,1,1,3,7,Canada
29094,13349,0,1,1,1,3,6,Canada
33543,508,0,0,1,0,3,4,Canada
18397,8361,1,1,1,1,3,7,Canada
15527,8361,1,1,1,0,3,6,Canada
16098,13564,1,1,1,0,3,6,Canada
15328,13726,1,1,1,1,3,7,Canada
18603,13726,1,1,1,1,3,7,Canada
25960,13726,1,1,1,1,0,4,Canada
33790,13752,1,1,1,1,3,7,Canada
27788,13752,0,1,1,1,3,6,Canada
32039,13752,1,1,1,1,0,4,Canada
17860,9599,1,1,1,1,3,7,Canada
21835,9599,1,1,1,1,3,7,Canada
34125,9599,1,1,1,1,3,7,Canada
18454,9599,0,1,1,1,3,6,Canada
16960,14339,1,1,1,1,0,4,Canada
26616,14339,1,1,1,1,0,4,Canada
25435,14340,1,1,1,1,3,7,Canada
15866,14497,1,1,1,1,3,7,Canada
31655,14497,1,1,1,1,0,4,Canada
21982,9585,1,1,1,1,3,7,Canada
23685,9585,1,1,1,1,3,7,Canada
29095,14656,0,1,1,1,3,6,Canada
31234,8983,1,1,1,1,3,7,Canada
31338,14836,1,1,1,1,3,7,Canada
16929,7899,1,1,1,1,3,7,Canada
30446,10226,0,1,1,1,3,6,Canada
31503,15382,0,1,1,1,3,6,Canada
30480,15408,1,1,1,1,0,4,Canada
29096,15411,1,1,1,1,3,7,Canada
30166,15689,0,1,1,1,3,6,Canada
26452,15691,0,1,1,1,3,6,Canada
30694,15696,1,1,1,1,0,4,Canada
27474,15723,0,1,1,0,3,5,Canada
16400,15724,1,1,1,1,3,7,Canada
24287,15724,1,1,1,1,3,7,Canada
26447,15724,1,1,1,1,3,7,Canada
32595,16019,0,1,1,1,3,6,Canada
17448,16236,1,1,1,1,3,7,Canada
18262,16236,1,1,1,1,3,7,Canada
19653,16236,1,1,1,1,3,7,Canada
33295,16236,1,1,1,1,3,7,Canada
27733,16236,0,1,1,1,3,6,Canada
25918,16332,1,1,1,1,3,7,Canada
30103,16332,1,1,1,1,3,7,Canada
31994,16332,1,1,1,1,3,7,Canada
32035,16332,1,1,0,1,3,6,Canada
30144,16493,1,1,1,1,3,7,Canada
29097,16521,1,1,1,1,3,7,Canada
31457,16627,0,1,1,0,3,5,Canada
27526,13047,0,1,1,1,3,6,Canada
33225,16727,0,1,1,1,3,6,Canada
17690,16731,1,1,1,1,3,7,Canada
22294,16731,1,1,1,1,3,7,Canada
24631,16731,0,1,1,1,3,6,Canada
25047,16731,1,1,1,0,3,6,Canada
30890,16753,1,1,1,1,3,7,Canada
23556,16753,1,0,1,1,3,6,Canada
31460,16872,1,1,1,1,3,7,Canada
34483,16872,1,1,1,1,3,7,Canada
27677,16872,0,1,1,1,3,6,Canada
30392,16872,0,1,1,1,3,6,Canada
31314,16872,1,1,1,1,0,4,Canada
16875,16874,1,1,1,1,3,7,Canada
17043,16874,1,1,1,1,3,7,Canada
27558,16874,1,1,1,1,3,7,Canada
31871,17023,1,1,1,1,3,7,Canada
31570,17028,0,1,1,1,3,6,Canada
17096,17042,1,1,1,1,3,7,Canada
27540,17042,1,1,1,1,0,4,Canada
17156,17148,1,1,1,0,3,6,Canada
19436,17148,1,1,1,1,3,7,Canada
30818,17182,1,1,1,1,3,7,Canada
34037,17182,1,1,1,0,3,6,Canada
29196,17499,1,1,1,1,3,7,Canada
33977,17499,1,1,1,1,3,7,Canada
29008,17500,0,1,1,1,3,6,Canada
30163,12813,1,1,1,1,3,7,Canada
31993,12813,1,1,1,1,3,7,Canada
19134,17765,1,1,1,1,3,7,Canada
24752,17765,1,1,1,1,3,7,Canada
28588,17765,1,1,1,1,3,7,Canada
30164,17765,1,1,1,1,3,7,Canada
30435,17765,1,1,1,1,3,7,Canada
25580,17847,1,1,1,1,3,7,Canada
19389,17861,1,1,1,1,3,7,Canada
18672,7899,1,1,1,1,3,7,Canada
30996,7899,1,1,1,1,3,7,Canada
30748,7899,0,1,1,1,3,6,Canada
27745,18068,1,1,0,1,3,6,Canada
18566,18264,1,1,1,1,3,7,Canada
19220,18314,1,1,1,1,3,7,Canada
19273,18314,0,1,1,1,3,6,Canada
32566,19015,0,1,1,1,3,6,Canada
35497,19092,0,1,1,0,3,5,Canada
31585,19135,0,1,1,1,3,6,Canada
30148,19143,1,1,1,1,3,7,Canada
22648,19143,1,1,1,1,0,4,Canada
28328,19185,0,1,1,1,3,6,Canada
30745,19185,1,0,1,1,3,6,Canada
34493,19185,1,1,1,0,3,6,Canada
